mawk,mawk-1.3.4.20200120/main.c,55,branch_val,"[0, 47]","[3, 47]"
mawk,mawk-1.3.4.20200120/main.c,63,branch_val,"[0, 47]","[3, 47]"
mawk,mawk-1.3.4.20200120/parse.c,2005,branch_val,"[0, 11]","[11, 3778]"
mawk,mawk-1.3.4.20200120/parse.c,2013,branch_val,"[0, 1]","[1, 3788]"
mawk,mawk-1.3.4.20200120/parse.c,2023,branch_val,"[0, 1]","[1, 3788]"
mawk,mawk-1.3.4.20200120/parse.c,2111,branch_val,"[1, 8]","[9, 3780]"
mawk,mawk-1.3.4.20200120/parse.c,2297,branch_val,"[0, 1]","[1, 3788]"
mawk,mawk-1.3.4.20200120/parse.c,2306,branch_val,"[0, 0]","[0, 3789]"
mawk,mawk-1.3.4.20200120/parse.c,2314,branch_val,"[0, 0]","[0, 3789]"
mawk,mawk-1.3.4.20200120/parse.c,2350,branch_val,"[0, 2]","[2, 3787]"
mawk,mawk-1.3.4.20200120/parse.c,2377,branch_val,"[0, 8]","[8, 3781]"
mawk,mawk-1.3.4.20200120/parse.c,2533,branch_val,"[2, 2]","[4, 3785]"
mawk,mawk-1.3.4.20200120/parse.c,2603,branch_val,"[0, 4]","[4, 3785]"
mawk,mawk-1.3.4.20200120/parse.c,2664,branch_val,"[0, 9]","[9, 3780]"
mawk,mawk-1.3.4.20200120/parse.c,2679,branch_val,"[0, 17]","[17, 3772]"
mawk,mawk-1.3.4.20200120/parse.c,2694,branch_val,"[0, 1]","[1, 3788]"
mawk,mawk-1.3.4.20200120/parse.c,2712,branch_val,"[0, 2]","[2, 3787]"
mawk,mawk-1.3.4.20200120/parse.c,2782,branch_val,"[0, 0]","[0, 3789]"
mawk,mawk-1.3.4.20200120/parse.c,2881,branch_val,"[0, 1]","[1, 3788]"
mawk,mawk-1.3.4.20200120/parse.c,2912,branch_val,"[2, 32]","[34, 3755]"
mawk,mawk-1.3.4.20200120/parse.c,3030,branch_val,"[0, 28]","[28, 3761]"
mawk,mawk-1.3.4.20200120/parse.c,3111,branch_val,"[0, 0]","[0, 3789]"
mawk,mawk-1.3.4.20200120/parse.c,3137,branch_val,"[0, 6]","[6, 3783]"
mawk,mawk-1.3.4.20200120/parse.c,3162,branch_val,"[0, 10]","[10, 3779]"
mawk,mawk-1.3.4.20200120/parse.c,3208,branch_val,"[5, 16]","[21, 3768]"
mawk,mawk-1.3.4.20200120/parse.c,3296,branch_num,4,6
mawk,mawk-1.3.4.20200120/parse.c,3310,branch_num,6,2
mawk,mawk-1.3.4.20200120/print.c,473,branch_num,4,6
